Time	Media	Substrate	Cyanobacteria	Intensity
20	dH2O	MMS-2	Anabaena_26	92
20	dH2O	MMS-2	Anabaena_26	204
20	dH2O	MMS-2	Anabaena_26	246
20	dH2O	MMS-2	Anabaena_26	224
20	dH2O	MMS-2	Anabaena_26	103
20	dH2O	MMS-2	Anabaena_26	163
22	dH2O	MMS-2	Anabaena_26	126
22	dH2O	MMS-2	Anabaena_26	292
22	dH2O	MMS-2	Anabaena_26	319
22	dH2O	MMS-2	Anabaena_26	255
22	dH2O	MMS-2	Anabaena_26	121
22	dH2O	MMS-2	Anabaena_26	223
23	dH2O	MMS-2	Anabaena_26	128
23	dH2O	MMS-2	Anabaena_26	311
23	dH2O	MMS-2	Anabaena_26	325
23	dH2O	MMS-2	Anabaena_26	272
23	dH2O	MMS-2	Anabaena_26	115
23	dH2O	MMS-2	Anabaena_26	248
24	dH2O	MMS-2	Anabaena_26	128
24	dH2O	MMS-2	Anabaena_26	311
24	dH2O	MMS-2	Anabaena_26	325
24	dH2O	MMS-2	Anabaena_26	272
24	dH2O	MMS-2	Anabaena_26	115
24	dH2O	MMS-2	Anabaena_26	248
27	dH2O	MMS-2	Anabaena_26	145
27	dH2O	MMS-2	Anabaena_26	362
27	dH2O	MMS-2	Anabaena_26	428
27	dH2O	MMS-2	Anabaena_26	374
27	dH2O	MMS-2	Anabaena_26	156
27	dH2O	MMS-2	Anabaena_26	332
30	dH2O	MMS-2	Anabaena_26	262
30	dH2O	MMS-2	Anabaena_26	597
30	dH2O	MMS-2	Anabaena_26	681
30	dH2O	MMS-2	Anabaena_26	624
30	dH2O	MMS-2	Anabaena_26	289
30	dH2O	MMS-2	Anabaena_26	522
34	dH2O	MMS-2	Anabaena_26	391
34	dH2O	MMS-2	Anabaena_26	736
34	dH2O	MMS-2	Anabaena_26	916
34	dH2O	MMS-2	Anabaena_26	787
34	dH2O	MMS-2	Anabaena_26	367
34	dH2O	MMS-2	Anabaena_26	672
38	dH2O	MMS-2	Anabaena_26	447
38	dH2O	MMS-2	Anabaena_26	742
38	dH2O	MMS-2	Anabaena_26	916
38	dH2O	MMS-2	Anabaena_26	787
38	dH2O	MMS-2	Anabaena_26	440
38	dH2O	MMS-2	Anabaena_26	660
41	dH2O	MMS-2	Anabaena_26	555
41	dH2O	MMS-2	Anabaena_26	816
41	dH2O	MMS-2	Anabaena_26	1053
41	dH2O	MMS-2	Anabaena_26	861
41	dH2O	MMS-2	Anabaena_26	491
41	dH2O	MMS-2	Anabaena_26	679
43	dH2O	MMS-2	Anabaena_26	656
43	dH2O	MMS-2	Anabaena_26	972
43	dH2O	MMS-2	Anabaena_26	1152
43	dH2O	MMS-2	Anabaena_26	1044
43	dH2O	MMS-2	Anabaena_26	587
43	dH2O	MMS-2	Anabaena_26	743
46	dH2O	MMS-2	Anabaena_26	812
46	dH2O	MMS-2	Anabaena_26	1055
46	dH2O	MMS-2	Anabaena_26	1320
46	dH2O	MMS-2	Anabaena_26	1143
46	dH2O	MMS-2	Anabaena_26	767
46	dH2O	MMS-2	Anabaena_26	931
49	dH2O	MMS-2	Anabaena_26	1160
49	dH2O	MMS-2	Anabaena_26	1330
49	dH2O	MMS-2	Anabaena_26	1409
49	dH2O	MMS-2	Anabaena_26	1500
49	dH2O	MMS-2	Anabaena_26	917
49	dH2O	MMS-2	Anabaena_26	1027
52	dH2O	MMS-2	Anabaena_26	1201
52	dH2O	MMS-2	Anabaena_26	1504
52	dH2O	MMS-2	Anabaena_26	1487
52	dH2O	MMS-2	Anabaena_26	1530
52	dH2O	MMS-2	Anabaena_26	925
52	dH2O	MMS-2	Anabaena_26	1059
56	dH2O	MMS-2	Anabaena_26	1553
56	dH2O	MMS-2	Anabaena_26	1593
56	dH2O	MMS-2	Anabaena_26	1766
56	dH2O	MMS-2	Anabaena_26	1613
56	dH2O	MMS-2	Anabaena_26	1166
56	dH2O	MMS-2	Anabaena_26	1240
59	dH2O	MMS-2	Anabaena_26	1721
59	dH2O	MMS-2	Anabaena_26	1697
59	dH2O	MMS-2	Anabaena_26	1870
59	dH2O	MMS-2	Anabaena_26	1689
59	dH2O	MMS-2	Anabaena_26	1342
59	dH2O	MMS-2	Anabaena_26	1220
65	dH2O	MMS-2	Anabaena_26	1853
65	dH2O	MMS-2	Anabaena_26	1936
65	dH2O	MMS-2	Anabaena_26	2077
65	dH2O	MMS-2	Anabaena_26	2034
65	dH2O	MMS-2	Anabaena_26	1546
65	dH2O	MMS-2	Anabaena_26	1479
74	dH2O	MMS-2	Anabaena_26	3118
74	dH2O	MMS-2	Anabaena_26	2550
74	dH2O	MMS-2	Anabaena_26	2645
74	dH2O	MMS-2	Anabaena_26	2787
74	dH2O	MMS-2	Anabaena_26	2283
74	dH2O	MMS-2	Anabaena_26	1945
0	dH2O	PRT	Anabaena_26	55
0	dH2O	PRT	Anabaena_26	76
0	dH2O	PRT	Anabaena_26	57
0	dH2O	PRT	Anabaena_26	55
0	dH2O	PRT	Anabaena_26	62
0	dH2O	PRT	Anabaena_26	54
1	dH2O	PRT	Anabaena_26	46
1	dH2O	PRT	Anabaena_26	63
1	dH2O	PRT	Anabaena_26	42
1	dH2O	PRT	Anabaena_26	33
1	dH2O	PRT	Anabaena_26	44
1	dH2O	PRT	Anabaena_26	36
2	dH2O	PRT	Anabaena_26	29
2	dH2O	PRT	Anabaena_26	37
2	dH2O	PRT	Anabaena_26	24
2	dH2O	PRT	Anabaena_26	18
2	dH2O	PRT	Anabaena_26	26
2	dH2O	PRT	Anabaena_26	25
5	dH2O	PRT	Anabaena_26	15
5	dH2O	PRT	Anabaena_26	14
5	dH2O	PRT	Anabaena_26	16
5	dH2O	PRT	Anabaena_26	15
5	dH2O	PRT	Anabaena_26	15
5	dH2O	PRT	Anabaena_26	17
6	dH2O	PRT	Anabaena_26	21
6	dH2O	PRT	Anabaena_26	30
6	dH2O	PRT	Anabaena_26	21
6	dH2O	PRT	Anabaena_26	15
6	dH2O	PRT	Anabaena_26	18
6	dH2O	PRT	Anabaena_26	20
7	dH2O	PRT	Anabaena_26	25
7	dH2O	PRT	Anabaena_26	41
7	dH2O	PRT	Anabaena_26	26
7	dH2O	PRT	Anabaena_26	19
7	dH2O	PRT	Anabaena_26	23
7	dH2O	PRT	Anabaena_26	25
8	dH2O	PRT	Anabaena_26	20
8	dH2O	PRT	Anabaena_26	29
8	dH2O	PRT	Anabaena_26	19
8	dH2O	PRT	Anabaena_26	15
8	dH2O	PRT	Anabaena_26	18
8	dH2O	PRT	Anabaena_26	22
9	dH2O	PRT	Anabaena_26	20
9	dH2O	PRT	Anabaena_26	33
9	dH2O	PRT	Anabaena_26	22
9	dH2O	PRT	Anabaena_26	15
9	dH2O	PRT	Anabaena_26	20
9	dH2O	PRT	Anabaena_26	21
12	dH2O	PRT	Anabaena_26	17
12	dH2O	PRT	Anabaena_26	27
12	dH2O	PRT	Anabaena_26	18
12	dH2O	PRT	Anabaena_26	12
12	dH2O	PRT	Anabaena_26	15
12	dH2O	PRT	Anabaena_26	17
13	dH2O	PRT	Anabaena_26	20
13	dH2O	PRT	Anabaena_26	31
13	dH2O	PRT	Anabaena_26	20
13	dH2O	PRT	Anabaena_26	16
13	dH2O	PRT	Anabaena_26	17
13	dH2O	PRT	Anabaena_26	19
16	dH2O	PRT	Anabaena_26	17
16	dH2O	PRT	Anabaena_26	24
16	dH2O	PRT	Anabaena_26	18
16	dH2O	PRT	Anabaena_26	13
16	dH2O	PRT	Anabaena_26	14
16	dH2O	PRT	Anabaena_26	17
19	dH2O	PRT	Anabaena_26	16
19	dH2O	PRT	Anabaena_26	19
19	dH2O	PRT	Anabaena_26	16
19	dH2O	PRT	Anabaena_26	12
19	dH2O	PRT	Anabaena_26	12
19	dH2O	PRT	Anabaena_26	14
20	dH2O	PRT	Anabaena_26	14
20	dH2O	PRT	Anabaena_26	18
20	dH2O	PRT	Anabaena_26	15
20	dH2O	PRT	Anabaena_26	11
20	dH2O	PRT	Anabaena_26	11
20	dH2O	PRT	Anabaena_26	12
22	dH2O	PRT	Anabaena_26	13
22	dH2O	PRT	Anabaena_26	16
22	dH2O	PRT	Anabaena_26	13
22	dH2O	PRT	Anabaena_26	11
22	dH2O	PRT	Anabaena_26	10
22	dH2O	PRT	Anabaena_26	11
23	dH2O	PRT	Anabaena_26	13
23	dH2O	PRT	Anabaena_26	15
23	dH2O	PRT	Anabaena_26	14
23	dH2O	PRT	Anabaena_26	11
23	dH2O	PRT	Anabaena_26	10
23	dH2O	PRT	Anabaena_26	11
24	dH2O	PRT	Anabaena_26	13
24	dH2O	PRT	Anabaena_26	15
24	dH2O	PRT	Anabaena_26	14
24	dH2O	PRT	Anabaena_26	11
24	dH2O	PRT	Anabaena_26	10
24	dH2O	PRT	Anabaena_26	11
27	dH2O	PRT	Anabaena_26	11
27	dH2O	PRT	Anabaena_26	13
27	dH2O	PRT	Anabaena_26	12
27	dH2O	PRT	Anabaena_26	10
27	dH2O	PRT	Anabaena_26	9
27	dH2O	PRT	Anabaena_26	10
30	dH2O	PRT	Anabaena_26	11
30	dH2O	PRT	Anabaena_26	13
30	dH2O	PRT	Anabaena_26	13
30	dH2O	PRT	Anabaena_26	11
30	dH2O	PRT	Anabaena_26	10
30	dH2O	PRT	Anabaena_26	10
34	dH2O	PRT	Anabaena_26	12
34	dH2O	PRT	Anabaena_26	12
34	dH2O	PRT	Anabaena_26	12
34	dH2O	PRT	Anabaena_26	10
34	dH2O	PRT	Anabaena_26	10
34	dH2O	PRT	Anabaena_26	10
38	dH2O	PRT	Anabaena_26	14
38	dH2O	PRT	Anabaena_26	14
38	dH2O	PRT	Anabaena_26	13
38	dH2O	PRT	Anabaena_26	12
38	dH2O	PRT	Anabaena_26	13
38	dH2O	PRT	Anabaena_26	13
41	dH2O	PRT	Anabaena_26	12
41	dH2O	PRT	Anabaena_26	10
41	dH2O	PRT	Anabaena_26	11
41	dH2O	PRT	Anabaena_26	9
41	dH2O	PRT	Anabaena_26	9
41	dH2O	PRT	Anabaena_26	9
43	dH2O	PRT	Anabaena_26	12
43	dH2O	PRT	Anabaena_26	9
43	dH2O	PRT	Anabaena_26	10
43	dH2O	PRT	Anabaena_26	8
43	dH2O	PRT	Anabaena_26	8
43	dH2O	PRT	Anabaena_26	8
46	dH2O	PRT	Anabaena_26	14
46	dH2O	PRT	Anabaena_26	10
46	dH2O	PRT	Anabaena_26	11
46	dH2O	PRT	Anabaena_26	9
46	dH2O	PRT	Anabaena_26	9
46	dH2O	PRT	Anabaena_26	9
49	dH2O	PRT	Anabaena_26	14
49	dH2O	PRT	Anabaena_26	9
49	dH2O	PRT	Anabaena_26	9
49	dH2O	PRT	Anabaena_26	8
49	dH2O	PRT	Anabaena_26	8
49	dH2O	PRT	Anabaena_26	8
52	dH2O	PRT	Anabaena_26	14
52	dH2O	PRT	Anabaena_26	9
52	dH2O	PRT	Anabaena_26	9
52	dH2O	PRT	Anabaena_26	8
52	dH2O	PRT	Anabaena_26	8
52	dH2O	PRT	Anabaena_26	8
56	dH2O	PRT	Anabaena_26	14
56	dH2O	PRT	Anabaena_26	8
56	dH2O	PRT	Anabaena_26	9
56	dH2O	PRT	Anabaena_26	7
56	dH2O	PRT	Anabaena_26	7
56	dH2O	PRT	Anabaena_26	6
59	dH2O	PRT	Anabaena_26	18
59	dH2O	PRT	Anabaena_26	13
59	dH2O	PRT	Anabaena_26	13
59	dH2O	PRT	Anabaena_26	12
59	dH2O	PRT	Anabaena_26	12
59	dH2O	PRT	Anabaena_26	11
65	dH2O	PRT	Anabaena_26	12
65	dH2O	PRT	Anabaena_26	9
65	dH2O	PRT	Anabaena_26	9
65	dH2O	PRT	Anabaena_26	8
65	dH2O	PRT	Anabaena_26	8
65	dH2O	PRT	Anabaena_26	7
74	dH2O	PRT	Anabaena_26	16
74	dH2O	PRT	Anabaena_26	9
74	dH2O	PRT	Anabaena_26	9
74	dH2O	PRT	Anabaena_26	8
74	dH2O	PRT	Anabaena_26	8
74	dH2O	PRT	Anabaena_26	7
